anio;Cod.Dep;Dep;edad;Hombres;Mujeres
2005;95;Guaviare;77;26;29
2005;95;Guaviare;78;19;20
2005;95;Guaviare;79;19;15
2005;95;Guaviare;80;16;20
2005;95;Guaviare;81;6;17
2005;95;Guaviare;82;9;4
2005;95;Guaviare;83;5;12
2005;95;Guaviare;84;2;3
2005;95;Guaviare;85;8;8
2005;95;Guaviare;86;8;5
2005;95;Guaviare;87;7;2
2005;95;Guaviare;88;1;1
2005;95;Guaviare;89;7;3
2005;95;Guaviare;90;6;2
2005;95;Guaviare;91;3;1
2005;95;Guaviare;92;6;NA
2005;95;Guaviare;93;2;NA
2005;95;Guaviare;94;NA;1
2005;95;Guaviare;95;1;4
2005;95;Guaviare;97;NA;1
2005;95;Guaviare;98;NA;1
2005;95;Guaviare;99;1;NA
2005;95;Guaviare;100;NA;1
2005;95;Guaviare;101;2;NA
2005;95;Guaviare;105;1;1
2005;97;Vaupés;0;434;465
2005;97;Vaupés;1;355;403
2005;97;Vaupés;2;324;275
2005;97;Vaupés;3;300;296
2005;97;Vaupés;4;230;271
2005;97;Vaupés;5;274;267
2005;97;Vaupés;6;244;212
2005;97;Vaupés;7;216;236
2005;97;Vaupés;8;222;263
2005;97;Vaupés;9;211;181
2005;97;Vaupés;10;201;234
2005;97;Vaupés;11;201;209
2005;97;Vaupés;12;217;223
2005;97;Vaupés;13;204;237
2005;97;Vaupés;14;215;186
2005;97;Vaupés;15;226;174
2005;97;Vaupés;16;198;173
2005;97;Vaupés;17;207;163
2005;97;Vaupés;18;214;223
2005;97;Vaupés;19;222;224
2005;97;Vaupés;20;181;155
2005;97;Vaupés;21;175;183
2005;97;Vaupés;22;208;176
2005;97;Vaupés;23;150;159
2005;97;Vaupés;24;151;138
2005;97;Vaupés;25;124;130
2005;97;Vaupés;26;160;96
2005;97;Vaupés;27;108;94
2005;97;Vaupés;28;131;130
2005;97;Vaupés;29;85;111
2005;97;Vaupés;30;92;99
2005;97;Vaupés;31;115;96
2005;97;Vaupés;32;103;102
2005;97;Vaupés;33;192;218
2005;97;Vaupés;34;127;155
2005;97;Vaupés;35;116;121
2005;97;Vaupés;36;99;86
2005;97;Vaupés;37;75;83
2005;97;Vaupés;38;95;88
2005;97;Vaupés;39;229;207
2005;97;Vaupés;40;82;69
2005;97;Vaupés;41;80;99
2005;97;Vaupés;42;157;171
2005;97;Vaupés;43;164;98
2005;97;Vaupés;44;74;56
2005;97;Vaupés;45;112;80
2005;97;Vaupés;46;120;91
2005;97;Vaupés;47;92;110
2005;97;Vaupés;48;132;100
2005;97;Vaupés;49;68;69
2005;97;Vaupés;50;86;80
2005;97;Vaupés;51;76;65
2005;97;Vaupés;52;103;76
2005;97;Vaupés;53;68;64
2005;97;Vaupés;54;79;92
2005;97;Vaupés;55;65;57
2005;97;Vaupés;56;67;42
2005;97;Vaupés;57;48;48
2005;97;Vaupés;58;49;37
2005;97;Vaupés;59;64;50
2005;97;Vaupés;60;49;38
2005;97;Vaupés;61;54;79
2005;97;Vaupés;62;35;39
2005;97;Vaupés;63;32;30
2005;97;Vaupés;64;32;28
2005;97;Vaupés;65;70;39
2005;97;Vaupés;66;37;48
2005;97;Vaupés;67;45;31
2005;97;Vaupés;68;42;46
2005;97;Vaupés;69;29;37
2005;97;Vaupés;70;45;36
2005;97;Vaupés;71;29;28
2005;97;Vaupés;72;30;22
2005;97;Vaupés;73;22;26
2005;97;Vaupés;74;22;23
2005;97;Vaupés;75;18;19
2005;97;Vaupés;76;36;49
2005;97;Vaupés;77;5;5
2005;97;Vaupés;78;5;6
2005;97;Vaupés;79;4;8
2005;97;Vaupés;80;3;4
2005;97;Vaupés;81;1;1
2005;97;Vaupés;82;30;32
2005;97;Vaupés;83;29;26
2005;97;Vaupés;84;NA;1
2005;97;Vaupés;85;2;2
2005;97;Vaupés;86;NA;7
2005;97;Vaupés;87;2;NA
2005;97;Vaupés;88;3;2
2005;97;Vaupés;89;1;1
2005;97;Vaupés;95;NA;2
2005;97;Vaupés;97;NA;1
2005;97;Vaupés;105;1;1
2005;99;Vichada;0;1237;1083
2005;99;Vichada;1;732;750
2005;99;Vichada;2;698;686
2005;99;Vichada;3;692;638
2005;99;Vichada;4;704;602
2005;99;Vichada;5;688;715
2005;99;Vichada;6;624;672
2005;99;Vichada;7;612;583
2005;99;Vichada;8;559;534
2005;99;Vichada;9;499;560
2005;99;Vichada;10;540;473
2005;99;Vichada;11;477;479
2005;99;Vichada;12;531;472
2005;99;Vichada;13;497;481
2005;99;Vichada;14;482;422
2005;99;Vichada;15;491;463
2005;99;Vichada;16;418;447
2005;99;Vichada;17;470;409
2005;99;Vichada;18;354;327
2005;99;Vichada;19;484;363
2005;99;Vichada;20;451;412
2005;99;Vichada;21;430;436
2005;99;Vichada;22;386;336
2005;99;Vichada;23;400;412
2005;99;Vichada;24;345;343
2005;99;Vichada;25;407;327
2005;99;Vichada;26;347;273
2005;99;Vichada;27;316;275
2005;99;Vichada;28;348;298
2005;99;Vichada;29;325;266
2005;99;Vichada;30;339;301
2005;99;Vichada;31;289;283
2005;99;Vichada;32;295;260
2005;99;Vichada;33;271;257
2005;99;Vichada;34;259;241
2005;99;Vichada;35;337;306
2005;99;Vichada;36;241;221
2005;99;Vichada;37;251;177
2005;99;Vichada;38;288;256
2005;99;Vichada;39;290;274
2005;99;Vichada;40;237;244
2005;99;Vichada;41;261;206
2005;99;Vichada;42;246;205
2005;99;Vichada;43;252;213
2005;99;Vichada;44;170;157
2005;99;Vichada;45;226;177
2005;99;Vichada;46;166;167
2005;99;Vichada;47;195;170
2005;99;Vichada;48;156;163
2005;99;Vichada;49;175;149
2005;99;Vichada;50;191;142
2005;99;Vichada;51;127;121
2005;99;Vichada;52;122;102
2005;99;Vichada;53;146;118
2005;99;Vichada;54;159;108
2005;99;Vichada;55;145;129
2005;99;Vichada;56;132;115
2005;99;Vichada;57;154;130
2005;99;Vichada;58;100;73
2005;99;Vichada;59;117;116
2005;99;Vichada;60;105;99
2005;99;Vichada;61;81;70
2005;99;Vichada;62;90;81
2005;99;Vichada;63;89;65
2005;99;Vichada;64;73;60
2005;99;Vichada;65;171;145
2005;99;Vichada;66;80;81
2005;99;Vichada;67;103;78
2005;99;Vichada;68;70;51
2005;99;Vichada;69;69;56
2005;99;Vichada;70;76;65
2005;99;Vichada;71;52;33
2005;99;Vichada;72;49;37
2005;99;Vichada;73;50;42
2005;99;Vichada;74;34;37
2005;99;Vichada;75;50;30
2005;99;Vichada;76;20;19
2005;99;Vichada;77;21;12
2005;99;Vichada;78;15;13
2005;99;Vichada;79;28;12
2005;99;Vichada;80;21;15
2005;99;Vichada;81;10;10
2005;99;Vichada;82;5;3
2005;99;Vichada;83;9;13
2005;99;Vichada;84;8;2
2005;99;Vichada;85;14;10
2005;99;Vichada;86;1;8
2005;99;Vichada;87;7;7
2005;99;Vichada;88;4;NA
2005;99;Vichada;89;4;4
2005;99;Vichada;90;6;2
2005;99;Vichada;91;1;NA
2005;99;Vichada;92;1;1
2005;99;Vichada;93;3;5
2005;99;Vichada;95;1;NA
2005;99;Vichada;96;NA;1
2005;99;Vichada;97;1;NA
2005;99;Vichada;100;1;NA
2005;99;Vichada;110;1;1
2005;99;Vichada;115;1;NA
2005;1;Colombia;0;442191;414572
2005;1;Colombia;1;418325;397792
2005;1;Colombia;2;414062;395657
2005;1;Colombia;3;410557;393607
2005;1;Colombia;4;421044;401054
2005;1;Colombia;5;449209;428082
2005;1;Colombia;6;439090;418286
2005;1;Colombia;7;427504;407491
2005;1;Colombia;8;437992;418375
2005;1;Colombia;9;443894;425990
2005;1;Colombia;10;454658;433516
2005;1;Colombia;11;448053;430462
2005;1;Colombia;12;438035;419450
2005;1;Colombia;13;438460;420949
2005;1;Colombia;14;435258;420205
2005;1;Colombia;15;426293;413007
2005;1;Colombia;16;412746;403552
2005;1;Colombia;17;396332;388581
2005;1;Colombia;18;380975;380472
2005;1;Colombia;19;359510;372286
2005;1;Colombia;20;372034;384533
2005;1;Colombia;21;354764;368138
2005;1;Colombia;22;351406;366080
2005;1;Colombia;23;358218;376399
2005;1;Colombia;24;346898;363369
2005;1;Colombia;25;354243;368721
2005;1;Colombia;26;334211;354739
2005;1;Colombia;27;309783;330018
2005;1;Colombia;28;305400;326303
2005;1;Colombia;29;287356;309993
2005;1;Colombia;30;294914;314338
2005;1;Colombia;31;272962;298868
2005;1;Colombia;32;274277;296809
2005;1;Colombia;33;283867;307830
2005;1;Colombia;34;275119;298306
2005;1;Colombia;35;291018;312102
2005;1;Colombia;36;280929;309923
2005;1;Colombia;37;276680;305999
2005;1;Colombia;38;274145;299192
2005;1;Colombia;39;269740;299433
2005;1;Colombia;40;281073;302923
2005;1;Colombia;41;260419;289896
2005;1;Colombia;42;269719;294731
2005;1;Colombia;43;255551;281167
2005;1;Colombia;44;238186;258839
2005;1;Colombia;45;250211;270062
2005;1;Colombia;46;220525;246253
2005;1;Colombia;47;210245;235195
2005;1;Colombia;48;210482;232560
2005;1;Colombia;49;196775;219000
2005;1;Colombia;50;198811;218356
2005;1;Colombia;51;178531;197142
2005;1;Colombia;52;174984;192312
2005;1;Colombia;53;168525;184123
2005;1;Colombia;54;155450;167106
2005;1;Colombia;55;161081;174656
2005;1;Colombia;56;144650;157783
2005;1;Colombia;57;138552;152707
2005;1;Colombia;58;129335;141968
2005;1;Colombia;59;119115;130811
2005;1;Colombia;60;123095;134322
2005;1;Colombia;61;104811;117145
2005;1;Colombia;62;102314;112777
2005;1;Colombia;63;102020;114258
2005;1;Colombia;64;92336;101655
2005;1;Colombia;65;104910;117580
2005;1;Colombia;66;87289;100123
2005;1;Colombia;67;85245;97575
2005;1;Colombia;68;78117;90985
2005;1;Colombia;69;73315;85915
2005;1;Colombia;70;77948;92531
2005;1;Colombia;71;65391;78036
2005;1;Colombia;72;65090;76667
2005;1;Colombia;73;59191;69697
2005;1;Colombia;74;54145;63822
2005;1;Colombia;75;60628;73358
2005;1;Colombia;76;48278;57606
2005;1;Colombia;77;45819;54932
2005;1;Colombia;78;39224;46995
2005;1;Colombia;79;34659;42939
2005;1;Colombia;80;33263;41495
2005;1;Colombia;81;26130;33138
2005;1;Colombia;82;23160;30182
2005;1;Colombia;83;21146;28205
2005;1;Colombia;84;18147;24009
2005;1;Colombia;85;18761;26251
2005;1;Colombia;86;13284;17927
2005;1;Colombia;87;11237;15801
2005;1;Colombia;88;9558;13113
2005;1;Colombia;89;7808;11196
2005;1;Colombia;90;6027;9417
2005;1;Colombia;91;4924;7023
2005;1;Colombia;92;3626;5556
2005;1;Colombia;93;2862;4470
2005;1;Colombia;94;2140;3393
2005;1;Colombia;95;1822;3260
2005;1;Colombia;96;1071;1770
2005;1;Colombia;97;695;1348
2005;1;Colombia;98;580;991
2005;1;Colombia;99;486;763
2005;1;Colombia;100;383;612
2005;1;Colombia;101;209;351
2005;1;Colombia;102;115;298
2005;1;Colombia;103;97;175
2005;1;Colombia;104;52;126
2005;1;Colombia;105;156;201
2005;1;Colombia;106;32;43
2005;1;Colombia;107;12;23
2005;1;Colombia;108;15;27
2005;1;Colombia;109;10;8
2005;1;Colombia;110;25;36
2005;1;Colombia;111;17;15
2005;1;Colombia;112;8;13
2005;1;Colombia;113;4;6
2005;1;Colombia;114;7;3
2005;1;Colombia;115;51;35
1993;76;Valle;0;30107;28954
1993;76;Valle;1;30486;29739
1993;76;Valle;2;36553;36078
1993;76;Valle;3;36122;34896
1993;76;Valle;4;35752;34972
1993;76;Valle;5;34947;34509
1993;76;Valle;6;33387;32874
1993;76;Valle;7;34432;33195
1993;76;Valle;8;35091;34419
1993;76;Valle;9;33230;32546
1993;76;Valle;10;34478;34150
1993;76;Valle;11;34697;34671
1993;76;Valle;12;36573;35992
1993;76;Valle;13;36562;36779
1993;76;Valle;14;34719;36030
1993;76;Valle;15;31351;34520
1993;76;Valle;16;31371;34432
1993;76;Valle;17;31605;34149
1993;76;Valle;18;32481;36188
1993;76;Valle;19;27835;33072
1993;76;Valle;20;29946;35147
1993;76;Valle;21;28292;32811
1993;76;Valle;22;32646;36987
1993;76;Valle;23;35180;38949
1993;76;Valle;24;31382;35832
1993;76;Valle;25;31669;36208
1993;76;Valle;26;28258;32395
1993;76;Valle;27;30321;34454
1993;76;Valle;28;32280;35839
1993;76;Valle;29;27950;31632
1993;76;Valle;30;34076;38170
1993;76;Valle;31;23134;25705
1993;76;Valle;32;28383;31449
1993;76;Valle;33;30505;32374
1993;76;Valle;34;23601;25582
1993;76;Valle;35;24374;28244
1993;76;Valle;36;21566;25502
1993;76;Valle;37;22496;24599
1993;76;Valle;38;23456;26630
1993;76;Valle;39;19862;21430
1993;76;Valle;40;23114;26034
1993;76;Valle;41;14165;14345
1993;76;Valle;42;19954;19934
1993;76;Valle;43;19123;20176
1993;76;Valle;44;13681;14195
1993;76;Valle;45;16503;18014
1993;76;Valle;46;12493;13449
1993;76;Valle;47;13756;14116
1993;76;Valle;48;14476;15661
1993;76;Valle;49;11470;11840
1993;76;Valle;50;14876;16977
1993;76;Valle;51;8666;8772
1993;76;Valle;52;12306;12500
1993;76;Valle;53;13201;14323
1993;76;Valle;54;10244;11115
1993;76;Valle;55;10386;12335
1993;76;Valle;56;9476;10179
1993;76;Valle;57;8761;9508
1993;76;Valle;58;9538;10533
1993;76;Valle;59;7504;7319
1993;76;Valle;60;11607;13376
1993;76;Valle;61;5581;5276
1993;76;Valle;62;8410;8548
1993;76;Valle;63;9950;10410
1993;76;Valle;64;6701;7240
1993;76;Valle;65;8322;9327
1993;76;Valle;66;5478;5691
1993;76;Valle;67;5560;5718
1993;76;Valle;68;5220;5646
1993;76;Valle;69;3669;3721
1993;76;Valle;70;6137;7008
1993;76;Valle;71;2703;2657
1993;76;Valle;72;4348;4498
1993;76;Valle;73;4593;4802
1993;76;Valle;74;2851;3223
1993;76;Valle;75;3769;4395
1993;76;Valle;76;2667;2823
1993;76;Valle;77;2190;2217
1993;76;Valle;78;2521;2911
1993;76;Valle;79;1650;1813
1993;76;Valle;80;2353;3073
1993;76;Valle;81;1044;1258
1993;76;Valle;82;1448;1848
1993;76;Valle;83;1523;1957
1993;76;Valle;84;1059;1294
1993;76;Valle;85;1022;1438
1993;76;Valle;86;757;985
1993;76;Valle;87;693;862
1993;76;Valle;88;526;682
1993;76;Valle;89;411;632
1993;76;Valle;90;431;843
1993;76;Valle;91;198;260
1993;76;Valle;92;250;373
1993;76;Valle;93;320;473
1993;76;Valle;94;136;168
1993;76;Valle;95;111;217
1993;76;Valle;96;78;141
1993;76;Valle;97;68;121
1993;76;Valle;98;251;341
1993;73;Tolima;0;9853;9112
1993;73;Tolima;1;12463;11780
1993;73;Tolima;2;15990;14700
1993;73;Tolima;3;15854;14593
1993;73;Tolima;4;15419;14265
1993;73;Tolima;5;14405;13415
1993;73;Tolima;6;13516;12835
1993;73;Tolima;7;14052;13051
1993;73;Tolima;8;14275;13252
1993;73;Tolima;9;13124;12607
1993;73;Tolima;10;14316;13133
1993;73;Tolima;11;13792;12893
1993;73;Tolima;12;15206;13625
1993;73;Tolima;13;14677;13580
1993;73;Tolima;14;13448;12697
1993;73;Tolima;15;12676;12082
1993;73;Tolima;16;11822;11475
1993;73;Tolima;17;11598;10785
1993;73;Tolima;18;11866;11127
1993;73;Tolima;19;9320;9480
1993;73;Tolima;20;10281;10323
1993;73;Tolima;21;8123;8459
1993;73;Tolima;22;9876;10223
1993;73;Tolima;23;10431;10766
1993;73;Tolima;24;9177;9805
1993;73;Tolima;25;9414;10214
1993;73;Tolima;26;8088;9003
1993;73;Tolima;27;8750;9316
1993;73;Tolima;28;10182;10198
1993;73;Tolima;29;7888;8480
1993;73;Tolima;30;10999;11288
1993;73;Tolima;31;6298;6542
1993;73;Tolima;32;8752;9214
1993;73;Tolima;33;9092;9283
1993;73;Tolima;34;6805;7225
1993;73;Tolima;35;7990;8917
1993;73;Tolima;36;6851;7496
1993;73;Tolima;37;6703;7215
1993;73;Tolima;38;8380;8614
1993;73;Tolima;39;6217;6002
1993;73;Tolima;40;8561;8528
1993;73;Tolima;41;4237;3925
1993;73;Tolima;42;6950;6237
1993;73;Tolima;43;6804;6350
1993;73;Tolima;44;4583;4351
1993;73;Tolima;45;6311;6232
1993;73;Tolima;46;4364;4319
1993;73;Tolima;47;4629;4485
1993;73;Tolima;48;5492;5359
1993;73;Tolima;49;4053;3693
1993;73;Tolima;50;6514;6416
1993;73;Tolima;51;3000;2608
1993;73;Tolima;52;4671;4348
1993;73;Tolima;53;4916;4734
1993;73;Tolima;54;3822;3549
1993;73;Tolima;55;4487;4322
1993;73;Tolima;56;3408;3251
1993;73;Tolima;57;3192;2870
1993;73;Tolima;58;3603;3582
1993;73;Tolima;59;2548;2233
1993;73;Tolima;60;5347;5367
1993;73;Tolima;61;1818;1618
1993;73;Tolima;62;3320;2888
1993;73;Tolima;63;3866;3590
1993;73;Tolima;64;2511;2334
1993;73;Tolima;65;3769;3751
1993;73;Tolima;66;2097;1846
1993;73;Tolima;67;2206;2007
1993;73;Tolima;68;2235;2029
1993;73;Tolima;69;1394;1176
1993;73;Tolima;70;3077;3060
1993;73;Tolima;71;969;846
1993;73;Tolima;72;1825;1692
1993;73;Tolima;73;1937;1745
1993;73;Tolima;74;1206;1098
1993;73;Tolima;75;1912;1906
1993;73;Tolima;76;1155;1048
1993;73;Tolima;77;941;793
1993;73;Tolima;78;1158;1104
1993;73;Tolima;79;668;614
1993;73;Tolima;80;1253;1343
1993;73;Tolima;81;434;390
1993;73;Tolima;82;565;702
1993;73;Tolima;83;710;642
1993;73;Tolima;84;393;396
1993;73;Tolima;85;449;583
1993;73;Tolima;86;323;328
1993;73;Tolima;87;265;244
1993;73;Tolima;88;195;225
1993;73;Tolima;89;153;136
1993;73;Tolima;90;225;315
1993;73;Tolima;91;63;61
1993;73;Tolima;92;113;103
1993;73;Tolima;93;140;143
1993;73;Tolima;94;56;60
1993;73;Tolima;95;63;81
1993;73;Tolima;96;32;43
1993;73;Tolima;97;29;25
1993;73;Tolima;98;136;164
1993;70;Sucre;0;7731;7458
1993;70;Sucre;1;6768;6605
1993;70;Sucre;2;8809;8528
1993;70;Sucre;3;9284;8854
1993;70;Sucre;4;8953;8496
1993;70;Sucre;5;8514;8050
1993;70;Sucre;6;8037;7994
1993;70;Sucre;7;8577;8169
1993;70;Sucre;8;8915;8495
1993;70;Sucre;9;7694;7468
1993;70;Sucre;10;8348;7999
1993;70;Sucre;11;7667;7400
1993;70;Sucre;12;8866;8068
1993;70;Sucre;13;8495;8153
1993;70;Sucre;14;7807;7624
1993;70;Sucre;15;7489;7355
1993;70;Sucre;16;6882;6843
1993;70;Sucre;17;6818;6450
1993;70;Sucre;18;7558;6846
1993;70;Sucre;19;5495;5271
1993;70;Sucre;20;6047;6067
1993;70;Sucre;21;4855;4632
1993;70;Sucre;22;6289;5950
1993;70;Sucre;23;6376;6573
1993;70;Sucre;24;5700;5777
1993;70;Sucre;25;5488;5596
1993;70;Sucre;26;4719;5058
1993;70;Sucre;27;4988;5210
1993;70;Sucre;28;5410;5368
1993;70;Sucre;29;3948;4010
1993;70;Sucre;30;5961;6026
1993;70;Sucre;31;2744;2585
1993;70;Sucre;32;4750;4610
1993;70;Sucre;33;4336;4248
1993;70;Sucre;34;3459;3495
1993;70;Sucre;35;4098;4218
1993;70;Sucre;36;3515;3560
1993;70;Sucre;37;3408;3506
1993;70;Sucre;38;4206;4099
1993;70;Sucre;39;2665;2862
1993;70;Sucre;40;4454;4494
1993;70;Sucre;41;1838;1630
1993;70;Sucre;42;3512;2997
1993;70;Sucre;43;3241;3100
1993;70;Sucre;44;2261;2139
1993;70;Sucre;45;3260;3010
1993;70;Sucre;46;2139;2088
1993;70;Sucre;47;2237;2078
1993;70;Sucre;48;2584;2504
1993;70;Sucre;49;1570;1456
1993;70;Sucre;50;2932;3070
1993;70;Sucre;51;1079;953
1993;70;Sucre;52;2059;1715
1993;70;Sucre;53;2099;2104
1993;70;Sucre;54;1512;1572
1993;70;Sucre;55;2088;2002
1993;70;Sucre;56;1526;1450
1993;70;Sucre;57;1312;1275
1993;70;Sucre;58;1536;1493
1993;70;Sucre;59;839;724
1993;70;Sucre;60;2789;2547
1993;70;Sucre;61;617;514
1993;70;Sucre;62;1176;1057
1993;70;Sucre;63;1422;1475
1993;70;Sucre;64;966;904
1993;70;Sucre;65;1626;1605
1993;70;Sucre;66;863;727
1993;70;Sucre;67;790;794
1993;70;Sucre;68;923;911
1993;70;Sucre;69;451;413
1993;70;Sucre;70;1614;1736
1993;70;Sucre;71;357;337
1993;70;Sucre;72;718;633
1993;70;Sucre;73;856;799
1993;70;Sucre;74;519;500
1993;70;Sucre;75;843;895
1993;70;Sucre;76;509;473
1993;70;Sucre;77;442;417
1993;70;Sucre;78;462;451
1993;70;Sucre;79;234;222
1993;70;Sucre;80;652;763
1993;70;Sucre;81;168;162
1993;70;Sucre;82;235;248
1993;70;Sucre;83;288;280
1993;70;Sucre;84;188;167
1993;70;Sucre;85;243;284
1993;70;Sucre;86;121;139
1993;70;Sucre;87;115;146
1993;70;Sucre;88;108;140
1993;70;Sucre;89;65;76
1993;70;Sucre;90;132;219
1993;70;Sucre;91;39;31
1993;70;Sucre;92;59;62
1993;70;Sucre;93;63;71
1993;70;Sucre;94;23;36
1993;70;Sucre;95;39;65
1993;70;Sucre;96;15;34
1993;70;Sucre;97;10;23
1993;70;Sucre;98;66;124
1993;68;Santander;0;17012;16262
1993;68;Santander;1;16078;15604
1993;68;Santander;2;19296;18482
1993;68;Santander;3;19758;18849
1993;68;Santander;4;19704;18541
1993;68;Santander;5;18936;18466
1993;68;Santander;6;18277;17960
1993;68;Santander;7;18812;17915
1993;68;Santander;8;19641;18878
1993;68;Santander;9;18340;17454
1993;68;Santander;10;19200;18297
1993;68;Santander;11;18405;18192
1993;68;Santander;12;20126;18898
1993;68;Santander;13;19542;18920
1993;68;Santander;14;18350;17909
1993;68;Santander;15;17216;17636
1993;68;Santander;16;16378;16613
1993;68;Santander;17;16369;16237
1993;68;Santander;18;16253;16891
1993;68;Santander;19;13250;14862
1993;68;Santander;20;14639;15933
1993;68;Santander;21;12495;14030
1993;68;Santander;22;15063;15928
1993;68;Santander;23;15289;16773
1993;68;Santander;24;14133;15540
1993;68;Santander;25;14302;15781
1993;68;Santander;26;12666;14089
1993;68;Santander;27;13011;14391
1993;68;Santander;28;14504;15312
1993;68;Santander;29;11725;12916
1993;68;Santander;30;15595;16622
1993;68;Santander;31;9342;9967
1993;68;Santander;32;12506;13281
1993;68;Santander;33;13004;13465
1993;68;Santander;34;9592;10415
1993;68;Santander;35;11053;12400
1993;68;Santander;36;9453;10565
1993;68;Santander;37;9263;10206
1993;68;Santander;38;10693;11154
1993;68;Santander;39;8278;8686
1993;68;Santander;40;11151;11476
1993;68;Santander;41;5796;5652
1993;68;Santander;42;9102;8759
1993;68;Santander;43;8627;8728
1993;68;Santander;44;6031;6108
1993;68;Santander;45;8246;8685
1993;68;Santander;46;5663;6102
1993;68;Santander;47;6088;6051
1993;68;Santander;48;6724;7283
1993;68;Santander;49;5038;5048
1993;68;Santander;50;8047;8449
1993;68;Santander;51;3769;3854
1993;68;Santander;52;5967;6022
1993;68;Santander;53;6015;6477
1993;68;Santander;54;4380;4757
1993;68;Santander;55;5180;5864
1993;68;Santander;56;4329;4508
1993;68;Santander;57;3859;4081
1993;68;Santander;58;4209;4726
1993;68;Santander;59;3071;3247
1993;68;Santander;60;6335;6810
1993;68;Santander;61;2349;2372
1993;68;Santander;62;3659;3906
1993;68;Santander;63;4571;4819
1993;68;Santander;64;2892;3292
1993;68;Santander;65;4329;4993
1993;68;Santander;66;2691;2809
1993;68;Santander;67;2442;2651
1993;68;Santander;68;2408;2829
1993;68;Santander;69;1639;1681
1993;68;Santander;70;3713;4131
1993;68;Santander;71;1411;1357
1993;68;Santander;72;2312;2528
1993;68;Santander;73;2363;2581
1993;68;Santander;74;1510;1725
1993;68;Santander;75;2303;2583
1993;68;Santander;76;1376;1605
1993;68;Santander;77;1162;1257
1993;68;Santander;78;1330;1572
1993;68;Santander;79;824;948
1993;68;Santander;80;1428;2009
1993;68;Santander;81;592;677
1993;68;Santander;82;826;939
1993;68;Santander;83;818;1019
1993;68;Santander;84;511;632
1993;68;Santander;85;557;763
1993;68;Santander;86;401;480
1993;68;Santander;87;300;427
1993;68;Santander;88;276;367
1993;68;Santander;89;162;266
1993;68;Santander;90;211;379
1993;68;Santander;91;74;116
1993;68;Santander;92;119;160
1993;68;Santander;93;157;217
1993;68;Santander;94;52;80
1993;68;Santander;95;54;113
1993;68;Santander;96;37;73
1993;68;Santander;97;29;42
1993;68;Santander;98;94;125
1993;88;San andrés;0;469;536
1993;88;San andrés;1;546;484
1993;88;San andrés;2;571;621
1993;88;San andrés;3;600;645
1993;88;San andrés;4;565;551
1993;88;San andrés;5;538;542
1993;88;San andrés;6;548;481
